date,sales,covers,outside,humidity,precip_intensity_max,precip_max_time,precip_prob,precip_type,pressure,summary,day_of_week,month,closed,sales_per_cover,temp_very_cold,temp_cold,temp_warm,temp_hot,temp_very_hot
2018-04-29,15004.260000000002,238.0,1,0.56,0.0129,04:00AM,0.0,rain,1015.39,partly-cloudy-night,6,4,0,63.04310924369749,0.0,0.0,1.0,0.0,0.0
2018-04-30,15611.31,199.0,0,0.76,0.0037,07:00PM,0.29,rain,1016.65,cloudy,0,4,0,78.44879396984925,0.0,0.0,1.0,0.0,0.0
2018-05-01,17634.510000000002,235.0,1,0.26,0.0,05:01AM,0.0,none,1016.75,partly-cloudy-night,1,5,0,75.0404680851064,0.0,0.0,0.0,0.0,1.0
2018-05-02,20521.94,260.0,1,0.26,0.0,05:01AM,0.0,none,1014.46,partly-cloudy-night,2,5,0,78.93053846153846,0.0,0.0,0.0,0.0,1.0
2018-05-03,16680.77,265.0,1,0.76,0.0244,08:00PM,0.51,rain,1014.63,rain,3,5,0,62.946301886792455,0.0,0.0,0.0,0.0,1.0
2018-05-04,21425.9,281.0,1,0.52,0.0008,12:00AM,0.0,rain,1007.92,partly-cloudy-night,4,5,0,76.24875444839859,0.0,0.0,0.0,0.0,1.0
2018-05-05,20346.1,317.0,1,0.47,0.0,05:01AM,0.0,none,1018.42,partly-cloudy-night,5,5,0,64.18328075709779,0.0,0.0,0.0,1.0,0.0
2018-05-06,15222.5,233.0,1,0.73,0.0037,10:00AM,0.0,rain,1012.03,cloudy,6,5,0,65.33261802575107,0.0,0.0,0.0,1.0,0.0
2018-05-07,17844.809999999998,249.0,1,0.67,0.0,05:01AM,0.0,none,1020.29,partly-cloudy-night,0,5,0,71.66590361445782,0.0,0.0,0.0,1.0,0.0
2018-05-08,16382.43,251.0,1,0.65,0.0,05:01AM,0.0,none,1022.74,partly-cloudy-night,1,5,0,65.2686454183267,0.0,0.0,0.0,1.0,0.0
2018-05-09,16113.94,219.0,1,0.58,0.0,05:01AM,0.0,none,1018.7,clear-night,2,5,0,73.57963470319635,0.0,0.0,0.0,1.0,0.0
2018-05-10,15654.999999999995,229.0,1,0.74,0.0625,10:00PM,0.0,rain,1008.96,partly-cloudy-night,3,5,0,68.36244541484714,0.0,0.0,0.0,1.0,0.0
2018-05-11,22731.73,286.0,1,0.32,0.0035,12:00AM,0.0,rain,1017.82,partly-cloudy-night,4,5,0,79.48157342657342,0.0,0.0,0.0,1.0,0.0
2018-05-12,15829.940000000002,201.0,0,0.91,0.0394,06:00AM,1.0,rain,1017.87,rain,5,5,0,78.75592039800996,0.0,0.0,0.0,1.0,0.0
2018-05-13,13837.93,194.0,0,0.89,0.0437,02:00PM,0.0,rain,1019.61,cloudy,6,5,0,71.32953608247423,0.0,0.0,1.0,0.0,0.0
2018-05-14,18929.08,259.0,1,0.82,0.011000000000000001,02:00AM,0.0,rain,1013.72,partly-cloudy-day,0,5,0,73.08525096525098,0.0,0.0,0.0,1.0,0.0
2018-05-15,13352.73,164.0,0,0.93,0.1186,06:00PM,0.98,rain,1011.44,rain,1,5,0,81.41908536585366,0.0,0.0,0.0,1.0,0.0
2018-05-16,18828.09,188.0,0,0.94,0.047,03:00PM,0.96,rain,1018.63,rain,2,5,0,100.14941489361702,0.0,0.0,0.0,1.0,0.0
2018-05-17,21529.0,256.0,1,0.86,0.0633,07:00AM,0.0,rain,1017.65,partly-cloudy-day,3,5,0,84.09765625,0.0,0.0,0.0,1.0,0.0
2018-05-18,22387.87,264.0,1,0.53,0.0,05:01AM,0.0,none,1027.64,cloudy,4,5,0,84.80253787878787,0.0,0.0,0.0,1.0,0.0
2018-05-19,16571.239999999998,239.0,0,0.97,0.0855,02:00PM,0.0,rain,1019.09,fog,5,5,0,69.33573221757321,0.0,0.0,0.0,1.0,0.0
2018-05-20,20117.6,304.0,1,0.61,0.0018,03:00AM,0.0,rain,1015.46,partly-cloudy-day,6,5,0,66.17631578947368,0.0,0.0,0.0,0.0,1.0
2018-05-21,19246.0,288.0,1,0.52,0.0,05:01AM,0.0,none,1021.07,clear-day,0,5,0,66.82638888888889,0.0,0.0,0.0,1.0,0.0
2018-05-22,16704.53,192.0,0,0.93,0.0989,04:00PM,0.0,rain,1016.24,cloudy,1,5,0,87.00276041666666,0.0,0.0,0.0,1.0,0.0
2018-05-23,17960.140000000007,259.0,1,0.4,0.1057,04:00AM,0.0,rain,1014.33,clear-day,2,5,0,69.34416988416992,0.0,0.0,0.0,0.0,1.0
2018-05-24,19722.75,261.0,1,0.35,0.0,05:01AM,0.0,none,1018.09,clear-day,3,5,0,75.566091954023,0.0,0.0,0.0,0.0,1.0
2018-05-25,21675.5,298.0,1,0.46,0.0,05:01AM,0.0,none,1010.19,clear-day,4,5,0,72.73657718120805,0.0,0.0,0.0,0.0,1.0
2018-05-26,19234.18,280.0,1,0.62,0.0,05:01AM,0.0,none,1009.59,partly-cloudy-day,5,5,0,68.6935,0.0,0.0,0.0,0.0,1.0
2018-05-27,19327.08,242.0,1,0.83,0.0925,09:00AM,0.0,rain,1018.04,cloudy,6,5,0,79.86396694214876,0.0,0.0,0.0,1.0,0.0
2018-05-28,17146.93,251.0,1,0.78,0.0,05:01AM,0.0,none,1016.92,cloudy,0,5,0,68.31446215139442,0.0,0.0,0.0,1.0,0.0
2018-05-29,17720.8,263.0,1,0.6,0.0,05:01AM,0.0,none,1015.06,partly-cloudy-day,1,5,0,67.37946768060836,0.0,0.0,0.0,0.0,1.0
2018-05-30,14912.059999999998,229.0,1,0.81,0.0,05:01AM,0.0,none,1019.95,partly-cloudy-day,2,5,0,65.11816593886462,0.0,0.0,0.0,1.0,0.0
2018-05-31,13780.36,171.0,0,0.97,0.0061,02:00PM,0.0,rain,1013.82,cloudy,3,5,0,80.58690058479533,0.0,0.0,0.0,1.0,0.0
2018-06-01,19551.050000000007,277.0,1,0.83,0.0112,06:00AM,0.0,rain,1007.03,partly-cloudy-day,4,6,0,70.58140794223829,0.0,0.0,0.0,0.0,1.0
2018-06-02,18325.91,265.0,1,0.67,0.0193,01:00AM,0.0,rain,1008.87,partly-cloudy-day,5,6,0,69.15437735849056,0.0,0.0,0.0,0.0,1.0
2018-06-03,16504.33,257.0,1,0.73,0.0505,12:00AM,0.0,rain,1014.39,partly-cloudy-day,6,6,0,64.21918287937744,0.0,0.0,0.0,1.0,0.0
2018-06-04,16769.17,240.0,1,0.71,0.0844,01:00AM,0.0,rain,1005.63,cloudy,0,6,0,69.87154166666666,0.0,0.0,0.0,1.0,0.0
2018-06-05,18304.52,254.0,1,0.51,0.0,05:01AM,0.0,none,1004.33,partly-cloudy-day,1,6,0,72.06503937007874,0.0,0.0,0.0,1.0,0.0
2018-06-06,15805.22,233.0,1,0.71,0.0,05:01AM,0.0,none,1014.67,partly-cloudy-day,2,6,0,67.83356223175966,0.0,0.0,0.0,1.0,0.0
2018-06-07,17601.44,248.0,1,0.73,0.0,05:01AM,0.0,none,1019.63,clear-day,3,6,0,70.97354838709677,0.0,0.0,0.0,1.0,0.0
2018-06-08,21328.43,269.0,1,0.51,0.0,05:01AM,0.0,none,1018.52,partly-cloudy-day,4,6,0,79.287843866171,0.0,0.0,0.0,0.0,1.0
2018-06-09,21367.95,299.0,1,0.58,0.0,05:01AM,0.0,none,1018.06,partly-cloudy-day,5,6,0,71.46471571906355,0.0,0.0,0.0,0.0,1.0
2018-06-10,14906.83,211.0,0,0.7,0.0011,12:00AM,0.0,rain,1016.32,cloudy,6,6,0,70.64848341232228,0.0,0.0,0.0,1.0,0.0
2018-06-11,16658.189999999995,244.0,1,0.49,0.0064,01:00AM,0.0,rain,1020.28,clear-day,0,6,0,68.27127049180326,0.0,0.0,0.0,1.0,0.0
2018-06-12,18536.7,251.0,1,0.58,0.0,05:01AM,0.0,none,1019.54,clear-day,1,6,0,73.85139442231076,0.0,0.0,0.0,1.0,0.0
2018-06-13,19010.18,259.0,1,0.75,0.0125,02:00PM,0.0,rain,1008.4,partly-cloudy-day,2,6,0,73.39837837837838,0.0,0.0,0.0,0.0,1.0
2018-06-14,17594.98,198.0,1,0.31,0.0019,01:00AM,0.0,rain,1008.55,clear-day,3,6,0,88.86353535353535,0.0,0.0,0.0,0.0,1.0
2018-06-15,20647.76,253.0,1,0.49,0.0,05:01AM,0.0,none,1014.56,partly-cloudy-day,4,6,0,81.61169960474308,0.0,0.0,0.0,0.0,1.0
2018-06-16,21734.46,278.0,1,0.42,0.0,05:01AM,0.0,none,1015.55,partly-cloudy-day,5,6,0,78.1815107913669,0.0,0.0,0.0,0.0,1.0
2018-06-17,18795.02,276.0,1,0.44,0.0,05:01AM,0.0,none,1017.8,clear-day,6,6,0,68.09789855072464,0.0,0.0,0.0,0.0,1.0
2018-06-18,16538.61,236.0,1,0.59,0.0564,09:00PM,0.0,rain,1008.6,partly-cloudy-day,0,6,0,70.0788559322034,0.0,0.0,0.0,0.0,1.0
2018-06-19,19166.09,254.0,1,0.33,0.0107,03:00AM,0.0,rain,1009.38,clear-day,1,6,0,75.45704724409448,0.0,0.0,0.0,0.0,1.0
2018-06-20,17807.35,253.0,1,0.68,0.0,05:01AM,0.0,none,1008.25,partly-cloudy-day,2,6,0,70.38478260869564,0.0,0.0,0.0,0.0,1.0
2018-06-21,20304.76,240.0,1,0.51,0.068,02:00AM,0.0,rain,1008.33,partly-cloudy-day,3,6,0,84.60316666666667,0.0,0.0,0.0,0.0,1.0
2018-06-22,23974.74,269.0,1,0.77,0.0112,12:00AM,0.0,none,1015.87,clear-night,4,6,0,89.12542750929369,0.0,0.0,0.0,1.0,0.0
2018-06-23,19985.83,269.0,1,0.85,0.0132,01:00AM,0.0,none,1010.08,cloudy,5,6,0,74.2967657992565,0.0,0.0,0.0,1.0,0.0
2018-06-24,17888.939999999995,267.0,1,0.58,0.0143,09:00PM,0.0,none,1007.98,partly-cloudy-day,6,6,0,66.99977528089886,0.0,0.0,0.0,0.0,1.0
2018-06-25,18901.460000000006,271.0,1,0.33,0.0,05:01AM,0.0,none,1018.97,partly-cloudy-day,0,6,0,69.74708487084874,0.0,0.0,0.0,0.0,1.0
2018-06-26,15597.729999999996,251.0,1,0.67,0.0,05:01AM,0.0,none,1022.18,partly-cloudy-day,1,6,0,62.14235059760954,0.0,0.0,0.0,0.0,1.0
2018-06-27,14888.95,203.0,1,0.77,0.0017,10:00PM,0.14,rain,1014.12,cloudy,2,6,0,73.34458128078818,0.0,0.0,0.0,0.0,1.0
2018-06-28,18333.31,234.0,1,0.83,0.0807,07:00AM,0.06,none,1008.6,partly-cloudy-day,3,6,0,78.34747863247864,0.0,0.0,0.0,0.0,1.0
2018-06-29,15604.35,269.0,1,0.4,0.0,05:01AM,0.0,none,1014.51,clear-day,4,6,0,58.00873605947955,0.0,0.0,0.0,0.0,1.0
2018-06-30,21152.63,279.0,1,0.45,0.0,05:01AM,0.0,none,1015.95,clear-day,5,6,0,75.81587813620072,0.0,0.0,0.0,0.0,1.0
2018-07-01,19225.53,296.0,1,0.55,0.0,05:01AM,0.0,none,1015.43,partly-cloudy-day,6,7,0,64.95111486486486,0.0,0.0,0.0,0.0,1.0
2018-07-02,19459.07,275.0,1,0.66,0.0,05:01AM,0.0,none,1017.61,clear-day,0,7,0,70.76025454545454,0.0,0.0,0.0,0.0,1.0
2018-07-03,17903.760000000002,237.0,1,0.84,0.1256,05:00PM,0.0,rain,1022.41,partly-cloudy-day,1,7,0,75.54329113924051,0.0,0.0,0.0,0.0,1.0
2018-07-04,16164.129999999996,266.0,1,0.77,0.0005,03:00PM,0.0,none,1025.73,partly-cloudy-day,2,7,0,60.76740601503758,0.0,0.0,0.0,0.0,1.0
2018-07-05,17454.53,266.0,1,0.75,0.0,05:01AM,0.0,none,1020.97,partly-cloudy-day,3,7,0,65.61853383458646,0.0,0.0,0.0,0.0,1.0
2018-07-06,17613.89,258.0,1,0.49,0.0799,06:00AM,0.0,rain,1017.35,partly-cloudy-day,4,7,0,68.27089147286821,0.0,0.0,0.0,0.0,1.0
2018-07-07,20520.03,282.0,1,0.51,0.0,05:01AM,0.0,none,1026.41,clear-day,5,7,0,72.76606382978723,0.0,0.0,0.0,1.0,0.0
2018-07-08,19462.42,293.0,1,0.48,0.0,05:01AM,0.0,none,1025.98,clear-day,6,7,0,66.42464163822525,0.0,0.0,0.0,0.0,1.0
2018-07-09,19864.91,272.0,1,0.55,0.0,05:01AM,0.0,none,1018.0,clear-day,0,7,0,73.03275735294118,0.0,0.0,0.0,0.0,1.0
2018-07-10,17876.0,239.0,1,0.47,0.0,05:01AM,0.0,none,1010.17,partly-cloudy-day,1,7,0,74.7949790794979,0.0,0.0,0.0,0.0,1.0
2018-07-11,19468.219999999994,268.0,1,0.69,0.0,05:01AM,0.0,none,1015.33,partly-cloudy-day,2,7,0,72.64261194029848,0.0,0.0,0.0,0.0,1.0
2018-07-12,18166.52,261.0,1,0.57,0.0,05:01AM,0.0,none,1022.37,partly-cloudy-day,3,7,0,69.60352490421457,0.0,0.0,0.0,0.0,1.0
2018-07-13,18490.84,251.0,1,0.48,0.0,05:01AM,0.0,none,1021.47,clear-day,4,7,0,73.66868525896415,0.0,0.0,0.0,0.0,1.0
2018-07-14,21812.869999999995,309.0,1,0.48,0.0012,12:00AM,0.0,none,1015.73,partly-cloudy-day,5,7,0,70.5918122977346,0.0,0.0,0.0,0.0,1.0
2018-07-15,19200.45,260.0,1,0.69,0.1422,05:00AM,0.0,rain,1014.1,clear-day,6,7,0,73.84788461538461,0.0,0.0,0.0,0.0,1.0
2018-07-16,17532.43,245.0,1,0.69,0.0,05:01AM,0.0,none,1012.43,partly-cloudy-day,0,7,0,71.56093877551021,0.0,0.0,0.0,0.0,1.0
2018-07-17,13153.74,169.0,1,0.94,0.1932,03:00PM,0.13,none,1010.18,cloudy,1,7,0,77.83278106508875,0.0,0.0,0.0,0.0,1.0
2018-07-18,18495.94,259.0,1,0.37,0.0,05:01AM,0.0,none,1013.01,clear-day,2,7,0,71.41289575289575,0.0,0.0,0.0,0.0,1.0
2018-07-19,19486.22,243.0,1,0.51,0.0,05:01AM,0.0,none,1018.4,clear-day,3,7,0,80.19020576131688,0.0,0.0,0.0,0.0,1.0
2018-07-20,19032.370000000006,267.0,1,0.58,0.0,05:01AM,0.0,none,1020.04,partly-cloudy-day,4,7,0,71.28228464419477,0.0,0.0,0.0,0.0,1.0
2018-07-21,18751.66,228.0,1,0.58,0.0755,10:00PM,0.0,none,1014.85,clear-night,5,7,0,82.24412280701755,0.0,0.0,0.0,0.0,1.0
2018-07-22,14391.490000000002,197.0,1,0.94,0.1193,02:00AM,0.75,none,1015.2,rain,6,7,0,73.05324873096447,0.0,0.0,0.0,0.0,1.0
2018-07-23,16179.2,234.0,1,0.85,0.0288,05:00AM,0.0,rain,1020.77,cloudy,0,7,0,69.14188034188035,0.0,0.0,0.0,0.0,1.0
2018-07-24,18471.5,254.0,1,0.84,0.0006,03:00AM,0.0,none,1019.88,partly-cloudy-day,1,7,0,72.7224409448819,0.0,0.0,0.0,0.0,1.0
2018-07-25,12408.51,190.0,0,0.94,0.1612,07:00AM,0.64,none,1012.77,rain,2,7,0,65.30794736842105,0.0,0.0,0.0,0.0,1.0
2018-07-26,19237.19,254.0,1,0.67,0.0074,01:00AM,0.0,rain,1012.0,partly-cloudy-day,3,7,0,75.736968503937,0.0,0.0,0.0,0.0,1.0
2018-07-27,12672.27,219.0,0,0.83,0.061,10:00PM,0.56,rain,1015.44,rain,4,7,0,57.86424657534247,0.0,0.0,0.0,0.0,1.0
2018-07-28,23515.34,300.0,1,0.74,0.0021,12:00AM,0.0,rain,1014.45,partly-cloudy-day,5,7,0,78.38446666666667,0.0,0.0,0.0,0.0,1.0
2018-07-29,17437.0,260.0,1,0.59,0.0,05:01AM,0.0,none,1018.55,partly-cloudy-day,6,7,0,67.06538461538462,0.0,0.0,0.0,0.0,1.0
2018-07-30,14636.919999999998,222.0,1,0.75,0.0,05:01AM,0.0,none,1020.35,partly-cloudy-day,0,7,0,65.93207207207206,0.0,0.0,0.0,0.0,1.0
2018-07-31,17754.35,224.0,1,0.69,0.0,05:01AM,0.0,none,1019.7,partly-cloudy-day,1,7,0,79.26049107142856,0.0,0.0,0.0,0.0,1.0
2018-08-01,16807.44,241.0,1,0.69,0.0831,02:00PM,0.0,rain,1015.7,partly-cloudy-day,2,8,0,69.74041493775933,0.0,0.0,0.0,0.0,1.0
2018-08-02,18001.46,248.0,1,0.79,0.0625,05:00PM,0.0,rain,1018.89,partly-cloudy-day,3,8,0,72.58653225806451,0.0,0.0,0.0,0.0,1.0
2018-08-03,18817.99,271.0,1,0.83,0.1215,04:00PM,0.0,rain,1019.69,partly-cloudy-day,4,8,0,69.43907749077492,0.0,0.0,0.0,0.0,1.0
2018-08-04,19036.8,275.0,1,0.65,0.175,10:00AM,0.0,rain,1017.82,partly-cloudy-day,5,8,0,69.22472727272726,0.0,0.0,0.0,0.0,1.0
2018-08-05,16912.96,283.0,1,0.62,0.0,05:01AM,0.0,none,1019.04,clear-day,6,8,0,59.76310954063604,0.0,0.0,0.0,0.0,1.0
2018-08-06,15930.68,242.0,1,0.66,0.0,05:01AM,0.0,none,1016.25,partly-cloudy-day,0,8,0,65.82925619834711,0.0,0.0,0.0,0.0,1.0
2018-08-07,14436.0,162.0,1,0.86,0.05,08:00PM,0.78,rain,1012.81,rain,1,8,0,89.11111111111111,0.0,0.0,0.0,0.0,1.0
2018-08-08,18439.75,234.0,1,0.72,0.0,05:01AM,0.0,none,1009.29,partly-cloudy-night,2,8,0,78.80235042735043,0.0,0.0,0.0,0.0,1.0
2018-08-09,18732.41,248.0,1,0.49,0.0649,03:00AM,0.0,rain,1008.97,clear-night,3,8,0,75.53391129032258,0.0,0.0,0.0,0.0,1.0
2018-08-10,19621.11,274.0,1,0.68,0.0,05:01AM,0.0,none,1011.45,cloudy,4,8,0,71.6098905109489,0.0,0.0,0.0,0.0,1.0
2018-08-11,18665.55,217.0,1,0.91,0.2068,06:00PM,0.31,rain,1014.0,rain,5,8,0,86.0163594470046,0.0,0.0,0.0,0.0,1.0
2018-08-12,16544.5,259.0,1,0.83,0.0019,08:00PM,0.06,rain,1016.65,partly-cloudy-night,6,8,0,63.87837837837838,0.0,0.0,0.0,0.0,1.0
2018-08-13,15843.99,220.0,1,0.94,0.0672,11:00AM,0.2,rain,1012.19,cloudy,0,8,0,72.01813636363636,0.0,0.0,0.0,0.0,1.0
2018-08-14,14021.0,176.0,1,0.86,0.0318,04:00PM,0.08,rain,1010.35,partly-cloudy-night,1,8,0,79.66477272727273,0.0,0.0,0.0,0.0,1.0
2018-08-15,18027.25,242.0,1,0.62,0.0,05:01AM,0.0,none,1013.71,partly-cloudy-night,2,8,0,74.49276859504133,0.0,0.0,0.0,0.0,1.0
2018-08-16,17058.75,250.0,1,0.6,0.0,05:01AM,0.0,none,1017.56,partly-cloudy-night,3,8,0,68.235,0.0,0.0,0.0,0.0,1.0
2018-08-17,18602.79,219.0,1,0.8,0.1753,12:00AM,0.23,rain,1013.57,partly-cloudy-night,4,8,0,84.94424657534248,0.0,0.0,0.0,0.0,1.0
2018-08-18,16693.42,221.0,1,0.9,0.272,01:00AM,0.76,rain,1009.85,rain,5,8,0,75.53583710407239,0.0,0.0,0.0,0.0,1.0
2018-08-19,16915.760000000002,248.0,1,0.79,0.0022,03:00PM,0.0,rain,1017.31,cloudy,6,8,0,68.20870967741936,0.0,0.0,0.0,0.0,1.0
2018-08-20,17508.99,218.0,1,0.8,0.0,05:01AM,0.0,none,1020.08,partly-cloudy-night,0,8,0,80.31646788990827,0.0,0.0,0.0,0.0,1.0
2018-08-21,16520.0,228.0,1,0.81,0.0023,12:00AM,0.0,rain,1014.48,partly-cloudy-night,1,8,0,72.45614035087719,0.0,0.0,0.0,0.0,1.0
2018-08-22,18468.65,242.0,1,0.6,0.2243,02:00AM,0.0,rain,1007.13,partly-cloudy-night,2,8,0,76.31673553719008,0.0,0.0,0.0,0.0,1.0
2018-08-23,18457.36,281.0,1,0.47,0.0022,08:00AM,0.0,rain,1016.94,clear-night,3,8,0,65.68455516014235,0.0,0.0,0.0,0.0,1.0
2018-08-24,20671.67,283.0,1,0.53,0.0,05:01AM,0.0,none,1023.36,clear-night,4,8,0,73.0447703180212,0.0,0.0,0.0,0.0,1.0
2018-08-25,21394.140000000007,287.0,1,0.65,0.0,05:01AM,0.0,none,1023.26,clear-night,5,8,0,74.54404181184671,0.0,0.0,0.0,0.0,1.0
2018-08-26,17948.489999999998,289.0,1,0.63,0.0,05:01AM,0.0,none,1017.28,cloudy,6,8,0,62.105501730103796,0.0,0.0,0.0,0.0,1.0
2018-08-27,15743.67,248.0,1,0.69,0.0,05:01AM,0.0,none,1017.05,partly-cloudy-night,0,8,0,63.48254032258065,0.0,0.0,0.0,0.0,1.0
2018-08-28,16426.75,246.0,1,0.59,0.0,05:01AM,0.0,none,1015.55,clear-night,1,8,0,66.77540650406505,0.0,0.0,0.0,0.0,1.0
2018-08-29,16096.66,249.0,1,0.56,0.0,05:01AM,0.0,none,1013.24,clear-night,2,8,0,64.64522088353414,0.0,0.0,0.0,0.0,1.0
2018-08-30,18462.61,273.0,1,0.55,0.0,05:01AM,0.0,none,1017.79,clear-night,3,8,0,67.62860805860807,0.0,0.0,0.0,0.0,1.0
2018-08-31,18168.68,250.0,1,0.78,0.0349,03:00PM,0.0,none,1024.93,cloudy,4,8,0,72.67472000000001,0.0,0.0,0.0,0.0,1.0
2018-09-01,20437.75,266.0,1,0.74,0.0,05:01AM,0.0,none,1024.71,partly-cloudy-night,5,9,0,76.83364661654136,0.0,0.0,0.0,0.0,1.0
2018-09-02,18696.14,267.0,1,0.81,0.0,05:01AM,0.0,none,1022.89,partly-cloudy-night,6,9,0,70.02299625468164,0.0,0.0,0.0,0.0,1.0
2018-09-03,16762.980000000003,237.0,1,0.76,0.0,05:01AM,0.0,none,1022.39,clear-night,0,9,0,70.72987341772154,0.0,0.0,0.0,0.0,1.0
2018-09-04,16015.25,244.0,1,0.66,0.0,05:01AM,0.0,none,1022.01,partly-cloudy-night,1,9,0,65.63627049180327,0.0,0.0,0.0,0.0,1.0
2018-09-05,15439.42,212.0,1,0.78,0.0,05:01AM,0.0,none,1021.55,clear-night,2,9,0,72.82745283018868,0.0,0.0,0.0,0.0,1.0
2018-09-06,22117.15,205.0,1,0.88,0.0744,07:00PM,0.51,rain,1019.71,rain,3,9,0,107.88853658536586,0.0,0.0,0.0,0.0,1.0
2018-09-07,18680.0,254.0,1,0.8,0.0,05:01AM,0.0,none,1019.48,cloudy,4,9,0,73.54330708661418,0.0,0.0,0.0,0.0,1.0
2018-09-08,15178.5,241.0,0,0.84,0.0035,09:00PM,0.35,rain,1020.87,rain,5,9,0,62.981327800829874,0.0,0.0,0.0,1.0,0.0
2018-09-09,14679.25,197.0,0,0.88,0.0335,07:00PM,0.94,rain,1022.93,rain,6,9,0,74.51395939086295,0.0,0.0,0.0,1.0,0.0
2018-09-10,12763.67,185.0,0,0.96,0.0769,05:00AM,1.0,rain,1019.65,rain,0,9,0,68.99281081081081,0.0,0.0,0.0,1.0,0.0
2018-09-11,15832.75,191.0,1,0.91,0.005,12:00AM,0.0,rain,1020.54,cloudy,1,9,0,82.89397905759162,0.0,0.0,0.0,0.0,1.0
2018-09-12,13564.72,179.0,0,0.95,0.0123,09:00PM,0.48,rain,1023.34,rain,2,9,0,75.78055865921787,0.0,0.0,0.0,0.0,1.0
2018-09-13,17284.8,234.0,1,0.87,0.018000000000000002,04:00AM,0.0,rain,1023.99,cloudy,3,9,0,73.86666666666666,0.0,0.0,0.0,0.0,1.0
2018-09-14,19072.09,246.0,1,0.79,0.0003,07:00AM,0.0,none,1022.86,cloudy,4,9,0,77.52882113821138,0.0,0.0,0.0,0.0,1.0
2018-09-15,19974.0,270.0,1,0.77,0.0,05:01AM,0.0,none,1021.97,clear-night,5,9,0,73.97777777777777,0.0,0.0,0.0,0.0,1.0
2018-09-16,17065.79,278.0,1,0.76,0.0,05:01AM,0.0,none,1022.06,clear-night,6,9,0,61.38773381294964,0.0,0.0,0.0,0.0,1.0
2018-09-17,14932.88,212.0,1,0.88,0.0046,06:00PM,0.1,rain,1015.3,partly-cloudy-night,0,9,0,70.43811320754716,0.0,0.0,0.0,0.0,1.0
2018-09-18,18315.5,243.0,1,0.92,0.1106,02:00PM,0.0,rain,1008.46,partly-cloudy-night,1,9,0,75.3724279835391,0.0,0.0,0.0,0.0,1.0
2018-09-19,16643.539999999994,235.0,1,0.85,0.0,05:01AM,0.0,none,1015.2,partly-cloudy-night,2,9,0,70.82357446808508,0.0,0.0,0.0,0.0,1.0
2018-09-20,15009.7,220.0,1,0.76,0.0,05:01AM,0.0,none,1023.79,cloudy,3,9,0,68.2259090909091,0.0,0.0,0.0,1.0,0.0
2018-09-21,21252.0,284.0,1,0.78,0.0,05:01AM,0.0,none,1016.21,cloudy,4,9,0,74.83098591549296,0.0,0.0,0.0,0.0,1.0
2018-09-22,20649.25,285.0,1,0.58,0.0,05:01AM,0.0,none,1021.99,partly-cloudy-night,5,9,0,72.45350877192982,0.0,0.0,0.0,1.0,0.0
2018-09-23,15416.27,233.0,1,0.8,0.0,05:01AM,0.0,none,1024.56,cloudy,6,9,0,66.16424892703863,0.0,0.0,0.0,1.0,0.0
2018-09-24,19496.46,233.0,1,0.7,0.0,05:01AM,0.0,none,1032.36,partly-cloudy-night,0,9,0,83.6757939914163,0.0,0.0,0.0,1.0,0.0
2018-09-25,13328.38,164.0,0,0.96,0.1834,03:00PM,0.86,rain,1021.75,rain,1,9,0,81.27060975609756,0.0,0.0,0.0,0.0,1.0
2018-09-26,15864.5,191.0,1,0.89,0.0455,10:00PM,0.0,rain,1012.01,partly-cloudy-night,2,9,0,83.06020942408377,0.0,0.0,0.0,0.0,1.0
2018-09-27,15575.25,212.0,1,0.71,0.0163,12:00AM,0.0,rain,1019.06,cloudy,3,9,0,73.46816037735849,0.0,0.0,0.0,1.0,0.0
2018-09-28,19322.93,262.0,1,0.84,0.1935,05:00AM,0.0,rain,1019.47,clear-night,4,9,0,73.75164122137404,0.0,0.0,0.0,1.0,0.0
2018-09-29,22224.75,280.0,1,0.65,0.0,05:01AM,0.0,none,1023.5,partly-cloudy-night,5,9,0,79.37410714285714,0.0,0.0,0.0,1.0,0.0
2018-09-30,18367.01,270.0,1,0.76,0.0,05:01AM,0.0,none,1025.74,clear-night,6,9,0,68.02596296296295,0.0,0.0,0.0,1.0,0.0
2018-10-01,47821.75,217.0,1,0.85,0.0,05:01AM,0.0,none,1023.73,partly-cloudy-night,0,10,0,220.3767281105991,0.0,0.0,0.0,0.0,1.0
2018-10-02,16216.34,209.0,1,0.82,0.3114,11:00PM,0.0,rain,1016.53,partly-cloudy-night,1,10,0,77.59014354066986,0.0,0.0,0.0,0.0,1.0
2018-10-03,26000.01,191.0,1,0.72,0.11900000000000001,12:00AM,0.0,rain,1018.31,clear-night,2,10,0,136.12570680628272,0.0,0.0,0.0,1.0,0.0
2018-10-04,4508.59,198.0,1,0.72,0.0213,06:00PM,0.0,rain,1013.93,cloudy,3,10,0,22.770656565656566,0.0,0.0,0.0,0.0,1.0
2018-10-05,19032.6,240.0,1,0.76,0.0,05:01AM,0.0,none,1021.3,partly-cloudy-night,4,10,0,79.3025,0.0,0.0,0.0,1.0,0.0
2018-10-06,20786.38,277.0,1,0.92,0.0013,07:00PM,0.12,rain,1022.24,cloudy,5,10,0,75.04108303249097,0.0,0.0,0.0,1.0,0.0
2018-10-07,19098.41,258.0,1,0.86,0.0008,01:00AM,0.0,none,1023.11,partly-cloudy-night,6,10,0,74.0248449612403,0.0,0.0,0.0,0.0,1.0
